Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Name_of_Study,Research_Information_Link,Context_of_Research
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 240,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1740.00,10/13/2015,Cash or cash equivalent,318728852,LANTUS,TOUJEO,"A Randomized, Open-label, Parallel Group Real World Pragmatic Trial to Assess the Clinical and Health Outcomes of Toujeo Compared to Commercially Available Basal Insulins for Initiation of Therapy in",,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 240,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,6200.00,07/21/2015,Cash or cash equivalent,318741067,LANTUS,TOUJEO,"A Randomized, Open-label, Parallel Group Real World Pragmatic Trial to Assess the Clinical and Health Outcomes of Toujeo Compared to Commercially Available Basal Insulins for Initiation of Therapy in",,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 240,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,5220.00,12/08/2015,Cash or cash equivalent,318735883,LANTUS,TOUJEO,"A Randomized, Open-label, Parallel Group Real World Pragmatic Trial to Assess the Clinical and Health Outcomes of Toujeo Compared to Commercially Available Basal Insulins for Initiation of Therapy in",,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1345.97,03/12/2015,In-kind items and services,318748116,,,Eff-Humalog vs Lispro-T1DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1108.73,03/12/2015,In-kind items and services,318748648,,,Eff-Humalog vs Lispro-T1DM pts using Insulin Glargine-SC,,
Covered Recipient Teaching Hospital,2949,BROADLAWNS MEDICAL CENTER,,,,,1801 HICKMAN ROAD,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,2880.00,12/08/2015,Cash or cash equivalent,318733810,LANTUS,TOUJEO,"A Randomized, Open-label, Parallel Group Real World Pragmatic Trial to Assess the Clinical and Health Outcomes of Toujeo Compared to Commercially Available Basal Insulins for Initiation of Therapy in",,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,5.60,02/27/2015,In-kind items and services,318756141,,,Eff-Humalog vs Lispro-T2DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,51.17,02/27/2015,In-kind items and services,318756161,,,Eff-Humalog vs Lispro-T2DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,118.31,02/27/2015,In-kind items and services,318756198,,,Eff-Humalog vs Lispro-T2DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,9.16,02/27/2015,In-kind items and services,318756221,,,Eff-Humalog vs Lispro-T2DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,98.91,02/27/2015,In-kind items and services,318756241,,,Eff-Humalog vs Lispro-T2DM pts using Insulin Glargine-SC,,
Covered Recipient Teaching Hospital,2815,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE ROAD,,BETTENDORF,52722,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,68.95,01/28/2015,In-kind items and services,318584730,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,PO BOX 65433,,WEST DES MOINES,50265,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,4926.00,07/28/2015,Cash or cash equivalent,318541659,,,CAMMS Extension study US CSU,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,3950.00,06/02/2015,Cash or cash equivalent,318561286,,,Eff-Humalog vs Lispro-T2DM pts,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1500.00,06/02/2015,Cash or cash equivalent,318561305,,,Eff-Humalog vs Lispro-T2DM pts,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,37252.85,08/11/2015,Cash or cash equivalent,318575160,,,SENIOR Eff Elderly T2DM study,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,27518.00,08/04/2015,Cash or cash equivalent,318582172,,,Eff-Humalog vs Lispro-T1DM pts,,
Covered Recipient Teaching Hospital,2939,IOWA LUTHTERAN HOSPITAL,,,,,700 EAST UNIVERSITY,,DES MOINES,50316,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,15000.00,04/09/2015,Cash or cash equivalent,318571938,CLOLAR,,"A Phase III Randomized Trial for Newly Diagnosed High Risk B-precursor Acute Lympoblastic Leukemia ALL Testing Clofarabine IND 73789, NSC  606869 in the Very High Risk Stratum",,
Non-covered Recipient Entity,,,,,,,1215 DUFF AVE,,AMES,50010,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,23.64,01/28/2015,In-kind items and services,318570356,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,1215 DUFF AVE,,AMES,50010,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,300.00,04/27/2015,Cash or cash equivalent,318567342,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,1215 DUFF AVE,,AMES,50010,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,700.00,06/01/2015,Cash or cash equivalent,318567360,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,1215 DUFF AVE,,AMES,50010,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,2200.00,06/29/2015,Cash or cash equivalent,318567382,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 321,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,5895.00,06/22/2015,Cash or cash equivalent,318550960,,,Ph II SAR236553 study in hypercholesterolemic pts,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,72.89,01/28/2015,In-kind items and services,318584277,,,Odyssey Outcomes,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,9850.00,04/27/2015,Cash or cash equivalent,318564275,,,Odyssey Outcomes,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,5075.00,06/01/2015,Cash or cash equivalent,318564292,,,Odyssey Outcomes,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1000.00,06/29/2015,Cash or cash equivalent,318564310,,,Odyssey Outcomes,,
Covered Recipient Teaching Hospital,2815,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE ROAD,,BETTENDORF,52722,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,11450.00,04/27/2015,Cash or cash equivalent,318567858,,,Odyssey Outcomes,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,19.70,01/28/2015,In-kind items and services,318570890,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,16405.00,04/27/2015,Cash or cash equivalent,318557474,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,17635.00,04/27/2015,Cash or cash equivalent,318557490,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,18450.00,06/29/2015,Cash or cash equivalent,318557510,,,Odyssey Outcomes,,
Covered Recipient Teaching Hospital,2815,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE ROAD,,BETTENDORF,52722,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,9555.00,06/01/2015,Cash or cash equivalent,318567884,,,Odyssey Outcomes,,
Covered Recipient Teaching Hospital,2815,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE ROAD,,BETTENDORF,52722,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,8340.00,06/29/2015,Cash or cash equivalent,318567914,,,Odyssey Outcomes,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,32085.00,12/15/2015,Cash or cash equivalent,318919253,,,Eff-Humalog vs Lispro-T2DM pts,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,122.71,12/01/2015,In-kind items and services,318913162,,,Evaluation of Dupilumab in Patients with Persistent Asthma,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,75.52,12/01/2015,In-kind items and services,318913181,,,Evaluation of Dupilumab in Patients with Persistent Asthma,,
Covered Recipient Teaching Hospital,2815,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE ROAD,,BETTENDORF,52722,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,292.51,06/25/2015,In-kind items and services,318915130,,,ODYSSEY Outcomes: Evaluation of Cardiovascular Outcomes After an Acute Coronary Syndrome During Treatment With Alirocumab SAR236553 (REGN727),,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,48.00,11/10/2015,In-kind items and services,318915479,,,"A Randomized, Open-label, 2-arm Parallel-group, Multicenter, 26-week Study Assessing the Safety and Efficacy of H0E901-U300 Versus Lantus in Older Patients With Type 2 Diabetes Inadequately Controlled",,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,32.00,11/10/2015,In-kind items and services,318915501,,,"Six-month, Randomized, Open-label, Parallel-group Comparison of the Insulin Analog SAR342434 to Humalog? in Adult Patients With Type 2 Diabetes Mellitus Also Using Insulin Glargine",,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,36226.59,12/15/2015,Cash or cash equivalent,318919022,,,SENIOR Eff Elderly T2DM study,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,33989.77,12/15/2015,Cash or cash equivalent,318919036,,,SENIOR Eff Elderly T2DM study,,
Non-covered Recipient Entity,,,,,,,1215 DUFF AVE,,AMES,50010,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,21.50,12/28/2015,In-kind items and services,318849078,PRALUENT,,ODYSSEY Outcomes: Evaluation of Cardiovascular Outcomes After an Acute Coronary Syndrome During Treatment With Alirocumab SAR236553 (REGN727),,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,897.31,02/23/2015,In-kind items and services,318869178,,,Eff-Humalog vs Lispro-T2DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,60.67,10/06/2015,In-kind items and services,318836119,,,"A Randomized, Open-label, 2-arm Parallel-group, Multicenter, 26-week Study Assessing the Safety and Efficacy of H0E901-U300 Versus Lantus in Older Patients With Type 2 Diabetes Inadequately Controlled",,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,8.73,02/05/2015,In-kind items and services,318876998,,,"A Randomized, Openlabel, 2arm Parallelgroup, Multicenter, 26week Study Assessing the Safety and Efficacy of H0E901U300 Versus Lantus in Older Patients With Type 2 Diabetes Inadequately Controlled on A",,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,6.93,02/05/2015,In-kind items and services,318877031,,,"A Randomized, Openlabel, 2arm Parallelgroup, Multicenter, 26week Study Assessing the Safety and Efficacy of H0E901U300 Versus Lantus in Older Patients With Type 2 Diabetes Inadequately Controlled on A",,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,28.92,02/05/2015,In-kind items and services,318877052,,,"A Randomized, Openlabel, 2arm Parallelgroup, Multicenter, 26week Study Assessing the Safety and Efficacy of H0E901U300 Versus Lantus in Older Patients With Type 2 Diabetes Inadequately Controlled on A",,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,10.50,02/05/2015,In-kind items and services,318877080,,,"A Randomized, Openlabel, 2arm Parallelgroup, Multicenter, 26week Study Assessing the Safety and Efficacy of H0E901U300 Versus Lantus in Older Patients With Type 2 Diabetes Inadequately Controlled on A",,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,77.30,02/05/2015,In-kind items and services,318877100,,,"A Randomized, Openlabel, 2arm Parallelgroup, Multicenter, 26week Study Assessing the Safety and Efficacy of H0E901U300 Versus Lantus in Older Patients With Type 2 Diabetes Inadequately Controlled on A",,
Non-covered Recipient Entity,,,,,,,1243 8TH ST,,WEST DES MOINES,50265,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,19.99,02/20/2015,In-kind items and services,318873540,,,A Phase 3 Confirmatory Study Investigating the Efficacy and Safety of Dupilumab Monotherapy Administered to Adult Patients With Moderate-to-Severe Atopic Dermatitis,,
Non-covered Recipient Entity,,,,,,,1243 8TH ST,,WEST DES MOINES,50265,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,15.44,02/20/2015,In-kind items and services,318873576,,,A Phase 3 Confirmatory Study Investigating the Efficacy and Safety of Dupilumab Monotherapy Administered to Adult Patients With Moderate-to-Severe Atopic Dermatitis,,
Non-covered Recipient Entity,,,,,,,1243 8TH ST,,WEST DES MOINES,50265,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,146.85,02/20/2015,In-kind items and services,318873594,,,A Phase 3 Confirmatory Study Investigating the Efficacy and Safety of Dupilumab Monotherapy Administered to Adult Patients With Moderate-to-Severe Atopic Dermatitis,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,3601.57,02/17/2015,In-kind items and services,318866373,,,Eff-Humalog vs Lispro-T1DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,5709.29,02/17/2015,In-kind items and services,318866386,,,Eff-Humalog vs Lispro-T1DM pts using Insulin Glargine-SC,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,8.73,02/19/2015,In-kind items and services,318869940,,,Eff Elderly T2DM study - SC,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,6.93,02/19/2015,In-kind items and services,318869968,,,Eff Elderly T2DM study - SC,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,28.92,02/19/2015,In-kind items and services,318869984,,,Eff Elderly T2DM study - SC,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,10.50,02/19/2015,In-kind items and services,318870005,,,Eff Elderly T2DM study - SC,,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 195,,WEST DES MOINES,50266,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,77.30,02/19/2015,In-kind items and services,318870024,,,Eff Elderly T2DM study - SC,,
Covered Recipient Teaching Hospital,2815,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE ROAD,,BETTENDORF,52722,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,351.84,04/27/2015,In-kind items and services,318901528,,,ODYSSEY Outcomes: Evaluation of Cardiovascular Outcomes After an Acute Coronary Syndrome During Treatment With Alirocumab SAR236553 (REGN727),,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,592.87,12/17/2015,Cash or cash equivalent,318837096,,,"Open-Label Extension Study of EFC12492, R727-CL-1112, EFC12732 and LTS11717 Studies to Assess the Long-Term Safety and Efficacy of Alirocumab in Patients With Heterozygous Familial Hypercholesterolemi",,
Covered Recipient Teaching Hospital,2815,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE ROAD,,BETTENDORF,52722,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,425.58,12/28/2015,In-kind items and services,318854550,PRALUENT,,ODYSSEY Outcomes: Evaluation of Cardiovascular Outcomes After an Acute Coronary Syndrome During Treatment With Alirocumab SAR236553 (REGN727),,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,52.49,02/23/2015,In-kind items and services,318874381,,,Eff-Humalog vs Lispro-T1DM pts using Insulin Glargine-SC,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,122.71,11/01/2015,In-kind items and services,318825457,,,Evaluation of Dupilumab in Patients with Persistent Asthma,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,75.52,11/01/2015,In-kind items and services,318825485,,,Evaluation of Dupilumab in Patients with Persistent Asthma,,
