Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,02/18/2014,Cash or cash equivalent,163726142
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,170.79,12/29/2014,Cash or cash equivalent,163722384
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,2000.00,11/05/2014,Cash or cash equivalent,163721802
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,03/06/2014,Cash or cash equivalent,163790452
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,05/02/2014,Cash or cash equivalent,163787816
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,02/21/2014,Cash or cash equivalent,163791120
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,03/10/2014,Cash or cash equivalent,163789000
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,180.00,02/27/2014,Cash or cash equivalent,163789568
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,02/20/2014,Cash or cash equivalent,163790146
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,05/05/2014,Cash or cash equivalent,163787970
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,206.95,03/07/2014,Cash or cash equivalent,163789654
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,02/25/2014,Cash or cash equivalent,163790698
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,04/29/2014,Cash or cash equivalent,163786912
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,180.00,04/28/2014,Cash or cash equivalent,163786436
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,04/23/2014,Cash or cash equivalent,163788088
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,04/30/2014,Cash or cash equivalent,163788110
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,03/05/2014,Cash or cash equivalent,163789810
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,05/01/2014,Cash or cash equivalent,163786507
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,03/04/2014,Cash or cash equivalent,163789298
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,02/28/2014,Cash or cash equivalent,163790414
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,04/03/2014,Cash or cash equivalent,163782140
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,04/02/2014,Cash or cash equivalent,163782872
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,04/16/2014,Cash or cash equivalent,163783928
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,05/13/2014,Cash or cash equivalent,163779704
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,280.00,03/13/2014,Cash or cash equivalent,163781148
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,180.00,03/20/2014,Cash or cash equivalent,163780448
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,387.00,03/24/2014,Cash or cash equivalent,163781508
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,04/02/2014,Cash or cash equivalent,163783012
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,05/07/2014,Cash or cash equivalent,163779764
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,240.00,04/16/2014,Cash or cash equivalent,163784074
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,04/09/2014,Cash or cash equivalent,163784604
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,03/18/2014,Cash or cash equivalent,163780840
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,556.20,04/18/2014,Cash or cash equivalent,163785178
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,6.00,03/21/2014,Cash or cash equivalent,163780868
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,03/27/2014,Cash or cash equivalent,163782288
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,4527.20,04/03/2014,Cash or cash equivalent,163781604
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,120.00,04/17/2014,Cash or cash equivalent,163784714
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,04/10/2014,Cash or cash equivalent,163785244
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,700.00,05/07/2014,Cash or cash equivalent,163779868
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,1871.30,03/17/2014,Cash or cash equivalent,163780220
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,180.00,03/31/2014,Cash or cash equivalent,163781702
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,04/17/2014,Cash or cash equivalent,163784868
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,120.00,04/04/2014,Cash or cash equivalent,163782442
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,120.00,03/14/2014,Cash or cash equivalent,163779986
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,171.24,04/08/2014,Cash or cash equivalent,163781756
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,30.11,12/23/2014,Cash or cash equivalent,163794392
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,56.93,10/02/2014,Cash or cash equivalent,163804944
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,192.53,05/30/2014,Cash or cash equivalent,163801144
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,28.45,07/22/2014,Cash or cash equivalent,163801500
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,434.90,04/25/2014,Cash or cash equivalent,163801518
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,428.09,06/25/2014,Cash or cash equivalent,163800442
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,88.50,12/30/2014,Cash or cash equivalent,163794484
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,7.60,07/07/2014,Cash or cash equivalent,163800862
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,16.30,07/24/2014,Cash or cash equivalent,163801598
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,16.30,10/31/2014,Cash or cash equivalent,163794984
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,56.93,12/03/2014,Cash or cash equivalent,163795326
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,4232.00,06/04/2014,Cash or cash equivalent,163801256
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,38018.10,11/24/2014,Cash or cash equivalent,163795002
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,73.24,06/27/2014,Cash or cash equivalent,163800540
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,30.11,12/17/2014,Cash or cash equivalent,163795418
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,5950.00,06/04/2014,Cash or cash equivalent,163801356
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,2725.00,07/09/2014,Cash or cash equivalent,163800262
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,700.00,11/05/2014,Cash or cash equivalent,163805188
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,105.85,12/10/2014,Cash or cash equivalent,163795116
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,3.30,05/20/2014,Cash or cash equivalent,163801756
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,545.98,06/13/2014,Cash or cash equivalent,163801772
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,6.50,06/19/2014,Cash or cash equivalent,163800326
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,06/17/2014,Cash or cash equivalent,163777866
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,07/10/2014,Cash or cash equivalent,163774560
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,938.40,06/18/2014,Cash or cash equivalent,163777188
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,06/13/2014,Cash or cash equivalent,163777924
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,120.00,07/07/2014,Cash or cash equivalent,163774238
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,180.00,05/14/2014,Cash or cash equivalent,163778678
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,160.00,06/05/2014,Cash or cash equivalent,163774994
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,120.00,06/04/2014,Cash or cash equivalent,163775818
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,05/14/2014,Cash or cash equivalent,163779014
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,06/03/2014,Cash or cash equivalent,163775858
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,06/17/2014,Cash or cash equivalent,163777654
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,120.00,05/11/2014,Cash or cash equivalent,163778362
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,07/08/2014,Cash or cash equivalent,163773202
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,340.00,06/12/2014,Cash or cash equivalent,163777318
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,452.88,07/09/2014,Cash or cash equivalent,163773624
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,80.00,06/06/2014,Cash or cash equivalent,163775558
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,340.00,06/10/2014,Cash or cash equivalent,163776292
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,400.00,07/11/2014,Cash or cash equivalent,163773658
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,310.67,06/12/2014,Cash or cash equivalent,163776682
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,06/20/2014,Cash or cash equivalent,163776694
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,460.00,06/19/2014,Cash or cash equivalent,163777038
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,07/15/2014,Cash or cash equivalent,163773368
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,180.00,06/24/2014,Cash or cash equivalent,163777442
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,07/14/2014,Cash or cash equivalent,163774490
Non-covered Recipient Entity,,,,,,,201 RIDGE STREETSUITE 201,,COUNCIL BLUFFS,51503,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,07/11/2014,Cash or cash equivalent,163774144
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,220.00,05/30/2014,Cash or cash equivalent,163776438
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,96612.82,03/14/2014,Cash or cash equivalent,307682850
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,143.00,02/14/2014,In-kind items and services,307682852
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,194.80,10/27/2014,In-kind items and services,307682854
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,18.58,04/15/2014,In-kind items and services,307682856
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,23968.75,02/10/2014,Cash or cash equivalent,307682858
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1320.00,09/08/2014,In-kind items and services,307682860
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1150.00,08/20/2014,In-kind items and services,307682862
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,120.77,09/23/2014,In-kind items and services,307682864
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,111.48,03/03/2014,In-kind items and services,307682866
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,3680.00,01/10/2014,In-kind items and services,307682868
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,10885.00,01/29/2014,Cash or cash equivalent,307682870
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,640.00,07/04/2014,In-kind items and services,307682872
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,720.55,01/28/2014,In-kind items and services,307682874
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1900.00,07/01/2014,In-kind items and services,307682876
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,560.00,04/18/2014,In-kind items and services,307682878
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1920.00,01/17/2014,In-kind items and services,307682880
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,3757.41,01/17/2014,In-kind items and services,307682882
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,2789.00,01/03/2014,In-kind items and services,307682884
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1250.00,09/18/2014,Cash or cash equivalent,307682886
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1185.03,09/25/2014,Cash or cash equivalent,307682888
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1152.00,07/07/2014,In-kind items and services,307682890
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,908.02,01/17/2014,In-kind items and services,307682892
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,315.29,07/22/2014,In-kind items and services,307682894
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,200.80,03/03/2014,In-kind items and services,307682896
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 240,,WEST DES MOINES,50266,,,Amgen Inc.,100000000203,Amgen Inc.,CA,3655.10,10/15/2014,Cash or cash equivalent,307676798
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVENUE,SUITE 240,WEST DES MOINES,50266,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1791.25,07/30/2014,In-kind items and services,307676800
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE,SUITE 240,WEST DES MOINES,50266,,,Amgen Inc.,100000000203,Amgen Inc.,CA,772.50,08/01/2014,In-kind items and services,307676802
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVENUE,SUITE 231,DES MOINES,50266,,,Amgen Inc.,100000000203,Amgen Inc.,CA,420.42,07/16/2014,In-kind items and services,307676804
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVENUE,SUITE 231,DES MOINES,50266,,,Amgen Inc.,100000000203,Amgen Inc.,CA,119.61,11/15/2014,In-kind items and services,307676806
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,59872.00,01/09/2014,Cash or cash equivalent,307679892
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,4950.00,02/13/2014,Cash or cash equivalent,307679894
